id,time,latitude,longitude
25,2018-10-02 17:13,59.45166170330825,18.028889416088703
25,2018-10-02 17:14,59.45163322285259,18.028914907450684
25,2018-10-02 17:15,59.45163953076437,18.02895091520988
25,2018-10-02 17:16,59.45162780840931,18.029002138646305
25,2018-10-02 17:17,59.45163139499771,18.028929684361163
25,2018-10-02 17:18,59.45164408533056,18.028925178934017
25,2018-10-02 17:19,59.451692785400574,18.028995014161872
25,2018-10-02 17:20,59.45168071381774,18.02895088241133
26,2018-10-02 17:10,58.41585028523928,15.626209802884516
26,2018-10-02 17:11,58.4160866,15.6260585
26,2018-10-02 17:12,58.4158643,15.6261491
26,2018-10-02 17:13,58.4155996,15.6267951
26,2018-10-02 17:14,58.41563092042993,15.62667834869753
26,2018-10-02 17:15,58.41567516691926,15.626653618448715
26,2018-10-02 17:16,58.4157053571612,15.626660874138617
26,2018-10-02 17:17,58.4156375645646,15.626725976961596
26,2018-10-02 17:18,58.415644566199546,15.626723310349314
26,2018-10-02 17:19,58.4156377046242,15.626724912076646
26,2018-10-02 17:20,58.41565929983645,15.626715356193374
27,2018-10-02 17:10,59.486951,17.9179698
27,2018-10-02 17:11,59.4940002,17.9201907
27,2018-10-02 17:12,59.5009906,17.9221806
27,2018-10-02 17:13,59.5049418,17.9228116
27,2018-10-02 17:14,59.5048358,17.9220481
27,2018-10-02 17:15,59.5050809,17.9218761
27,2018-10-02 17:16,59.5048686,17.9216119
27,2018-10-02 17:17,59.5047704,17.9215435
27,2018-10-02 17:18,59.5047776,17.9213482
27,2018-10-02 17:19,59.5048685,17.92144
27,2018-10-02 17:20,59.5047997,17.9213421
28,2018-10-02 17:10,58.5963141,16.1824967
28,2018-10-02 17:11,58.5963138,16.1824953
28,2018-10-02 17:12,58.5963134,16.1824951
28,2018-10-02 17:13,58.5963138,16.1824942
28,2018-10-02 17:14,58.5963149,16.1824938
28,2018-10-02 17:15,58.5963159,16.1824923
28,2018-10-02 17:16,58.5963161,16.1824902
28,2018-10-02 17:17,58.5963159,16.1824879
28,2018-10-02 17:18,58.5963165,16.1824867
28,2018-10-02 17:19,58.5963045,16.1822687
28,2018-10-02 17:20,58.5962829,16.1822197
29,2018-10-02 17:10,59.3253071,18.0674109
29,2018-10-02 17:11,59.3253028,18.0673542
29,2018-10-02 17:12,59.3253009,18.0673825
29,2018-10-02 17:13,59.3253011,18.0673854
29,2018-10-02 17:14,59.3253013,18.0673886
29,2018-10-02 17:15,59.3253251,18.0673723
